Emprestimo_pessoal,Emprestimo_consignado,Emprestimo_limite_especial,Emprestimo_educacao,Emprestimo_viagem,InvestimentoCDB,InvestimentoFundos,InvestimentoFundos_cambiais,InvestimentoFundos_commodities,InvestimentoLCI,InvestimentoLCA,InvestimentoPoupanca,InvestimentoFundosMultimercado,InvestimentoTesouroDireto,Idade,Renda,Regiao,Genero,seguroauto,segurovidaEmp,segurovidaPF,SeguroResidencial,AGE_RANGE,INCOME_RANGE,tipo_financiamiento
0,0,0,0,0,1,0,0,0,0,0,1,0,0,-1.6212006960064786,-0.782116190238844,3,0.0,0,0,0,0,6,2,3
0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.4669067053675895,-0.7820995214633903,1,1.0,0,1,0,0,6,2,1
0,0,0,0,0,0,0,0,1,1,0,0,1,1,1.6393506781775617,-0.7817776858757834,4,1.0,1,1,1,1,2,2,1
0,0,0,0,0,1,0,1,1,1,1,1,1,1,-0.8129699052665516,-0.7817430661113794,1,1.0,0,0,0,0,4,2,3
0,0,0,0,0,1,1,1,1,1,1,1,0,0,-0.30653718942972047,-0.7804172573560587,3,0.0,1,0,0,0,2,2,3
0,0,0,0,0,1,1,1,1,1,1,1,0,0,-0.2677563057845581,-0.19226207989806532,4,0.0,1,0,0,0,6,3,3
0,0,0,0,0,1,1,1,1,1,1,1,1,1,-0.30653718942972047,-0.7804172573560587,3,0.0,1,0,0,0,2,2,3
0,0,0,0,0,1,1,1,1,1,1,1,1,1,-0.2677563057845581,-0.19226207989806532,4,0.0,1,0,0,0,6,3,3
0,0,0,0,0,1,0,0,1,1,0,1,0,0,-1.3197405808737106,-0.7799210407329364,4,1.0,0,0,0,0,1,2,3
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2422249876407191,-0.7797646106863703,4,1.0,0,0,1,0,8,2,3
1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.1428648151642236,-0.7793607134349918,3,1.0,1,1,1,1,4,2,3
0,0,0,0,1,0,1,0,0,0,1,0,0,0,-0.12809443069642318,-0.7793222470300989,2,0.0,1,1,1,1,4,2,3
0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.35214640293997135,-0.7790529821958462,3,1.0,0,0,0,0,1,2,3
0,0,0,0,1,1,0,0,0,0,0,0,1,0,-1.0074657530904394,-0.43452734455612485,1,1.0,0,0,0,0,5,3,3
0,0,0,0,1,1,0,1,1,1,1,1,1,0,0.35214640293997135,-0.7790529821958462,3,1.0,0,0,0,0,1,2,3
0,0,0,0,1,1,0,1,1,1,1,1,1,0,-1.0074657530904394,-0.43452734455612485,1,1.0,0,0,0,0,5,3,3
1,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.248661578761014,-0.7788003861370472,2,0.0,0,1,0,0,0,2,3
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0.9508421360764048,-0.7785888209101345,4,0.0,0,0,0,1,5,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.6919803074890503,-0.7779220698919845,4,1.0,0,0,0,0,2,2,3
0,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.14507690915541605,-0.7775271481350807,1,1.0,0,0,0,1,2,2,3
0,0,0,0,0,1,1,1,1,1,1,1,1,0,-1.4044839932835107,-0.7775015038651525,0,1.0,0,0,0,1,4,2,3
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.106472610312548,-0.7774130311338976,4,1.0,0,0,0,1,1,2,3
0,0,0,0,1,0,0,0,0,0,1,1,0,0,-1.092885085040896,-0.7772860919977497,1,0.0,0,0,0,0,1,2,3
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.19271388128763567,-0.777280963143764,4,1.0,0,0,0,1,2,2,1
0,0,0,0,0,1,0,1,1,1,1,1,1,1,-0.5726805085631903,-0.7770565757818878,4,1.0,1,1,1,1,3,2,3
0,0,0,0,0,1,0,1,1,1,1,1,1,1,-1.4278877073787395,0.4425656688303826,4,1.0,0,1,0,0,6,4,3
0,0,0,0,0,1,0,1,0,1,0,0,0,1,-0.5726805085631903,-0.7770565757818878,4,1.0,1,1,1,1,3,2,3
0,0,0,0,0,1,0,1,0,1,0,0,0,1,-1.4278877073787395,0.4425656688303826,4,1.0,0,1,0,0,6,4,3
1,0,0,0,0,1,0,0,0,0,1,1,0,0,-0.4374966004319043,-0.7768360350604994,4,1.0,0,0,0,0,1,2,2
1,0,0,0,0,1,0,1,1,1,1,1,1,1,-0.4374966004319043,-0.7768360350604994,4,1.0,0,0,0,0,1,2,2
0,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.2637852784832012,-0.7757448713750285,4,1.0,0,0,1,0,3,2,3
0,0,0,0,1,1,1,1,1,0,0,1,1,0,-0.6228675344569304,-0.7752473725384095,0,1.0,0,0,0,0,4,2,3
1,1,1,0,0,1,0,0,0,0,1,1,0,0,-0.40589736190621595,-0.7743241788209716,4,0.0,1,1,1,1,2,2,0
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.7412225885303291,-0.7739382325585423,0,1.0,0,0,0,0,7,2,3
0,0,0,0,1,1,0,0,0,0,1,0,0,1,-0.5525719022286615,-0.7737497471745656,3,1.0,0,0,0,0,5,2,1
0,0,1,0,0,1,1,1,1,1,1,1,0,1,-0.8053658104341668,-0.7733881629685689,4,1.0,0,1,0,0,2,2,3
0,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.9220464211399831,-0.7731932665171098,3,0.0,1,1,1,1,5,2,1
1,1,1,1,1,1,1,0,0,0,1,0,0,0,-0.12395442350990257,-0.7730060633466298,3,1.0,0,0,0,0,1,2,1
1,1,1,0,0,0,1,0,0,0,0,1,0,0,-0.3536825773905065,-0.7728650198620217,2,1.0,1,1,1,1,8,2,0
0,0,0,0,0,1,0,1,1,1,1,1,1,1,-0.8095058176206873,-0.7727188475234268,4,1.0,0,0,1,1,0,2,3
0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.57057586491577,-0.7722098087653398,1,1.0,0,0,0,0,7,2,0
1,1,1,1,1,1,1,0,1,1,1,0,0,0,0.31885736556264166,-0.771837966851372,4,0.0,1,1,1,1,0,2,3
1,1,1,0,0,0,0,0,0,1,0,0,0,1,-0.9898073550907903,-0.7704993359610877,3,0.0,0,1,1,1,3,2,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.723164701218959,-0.7704006055218614,3,0.0,0,0,0,0,3,2,3
0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.969368393903064,-0.7702275066998427,3,0.0,1,1,1,1,5,2,3
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.12013702060965126,1.6741701985668938,4,1.0,0,0,0,0,2,6,3
0,0,0,1,0,1,0,0,0,0,1,1,0,0,1.969368393903064,-0.7702275066998427,3,0.0,1,1,1,1,5,2,3
0,0,0,1,0,1,0,0,0,0,1,1,0,0,0.12013702060965126,1.6741701985668938,4,1.0,0,0,0,0,2,6,3
0,0,0,0,0,1,1,1,1,1,1,1,0,0,-0.7936217084152613,-0.7700864632152336,4,1.0,0,0,0,0,2,2,3
0,0,0,0,0,1,1,1,1,1,1,1,0,0,0.6961894491340943,-0.08511134464097699,0,0.0,0,1,0,0,3,3,3
0,0,0,0,0,1,1,0,0,0,0,0,1,0,-0.7936217084152613,-0.7700864632152336,4,1.0,0,0,0,0,2,2,3
0,0,0,0,0,1,1,0,0,0,0,0,1,0,0.6961894491340943,-0.08511134464097699,0,0.0,0,1,0,0,3,3,3
0,0,0,0,0,1,1,1,0,0,1,0,1,0,-1.4450391657228963,-0.7699377264496464,4,1.0,0,0,0,0,1,2,3
0,0,0,0,0,1,1,1,0,0,1,0,1,0,-0.909288439810093,-0.42072559848043334,4,0.0,0,0,0,0,1,3,3
0,0,0,0,0,1,1,1,0,0,0,1,0,0,-1.4450391657228963,-0.7699377264496464,4,1.0,0,0,0,0,1,2,3
0,0,0,0,0,1,1,1,0,0,0,1,0,0,-0.909288439810093,-0.42072559848043334,4,0.0,0,0,0,0,1,3,3
1,0,0,0,1,0,0,1,1,1,1,1,1,1,1.4821993849749417,-0.7699223398876894,2,0.0,0,0,0,0,4,2,3
0,0,0,0,0,0,0,0,0,0,0,1,1,0,-0.36280749118936867,-0.7698761802018175,0,0.0,0,0,0,1,0,2,3
0,0,0,0,0,0,0,0,0,1,0,1,0,0,-0.36280749118936867,-0.7698761802018175,0,0.0,0,0,0,1,0,2,3
0,0,0,1,0,0,1,1,1,0,1,0,0,0,-0.8175323621659824,-1.9306781628783507,4,0.0,1,1,1,1,4,0,3
0,0,0,1,0,0,1,1,1,0,1,0,0,0,-0.44924070245080944,-0.769468436309949,1,0.0,1,1,1,1,1,2,3
0,0,0,1,0,0,1,0,0,0,0,1,1,0,-0.8175323621659824,-1.9306781628783507,4,0.0,1,1,1,1,4,0,3
0,0,0,1,0,0,1,0,0,0,0,1,1,0,-0.44924070245080944,-0.769468436309949,1,0.0,1,1,1,1,1,2,3
0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.9480539679711969,-0.7685375493115333,3,0.0,0,0,0,1,6,2,1
0,0,0,0,0,1,1,1,0,1,1,0,0,0,0.058374872582169744,-0.7682208425779119,0,1.0,0,0,0,0,6,2,1
0,0,0,0,0,0,0,1,0,1,0,0,0,1,-1.3068981096012384,-0.7674245879966219,0,0.0,1,1,1,1,5,2,3
1,1,1,1,1,1,1,0,0,0,0,1,0,1,0.2422249876407191,-0.7672322559721563,4,1.0,1,1,1,1,0,2,3
0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.2532240356604445,-0.7665180630546389,2,0.0,0,0,0,0,3,2,3
0,0,0,0,0,0,1,0,0,0,1,1,0,1,-0.3450646032471373,-0.7664616456607944,2,0.0,0,0,0,1,0,2,3
1,1,1,1,1,1,1,1,0,0,0,0,0,0,-0.7419138635550442,-0.7664411302448518,2,0.0,0,0,0,0,2,2,1
1,1,1,0,0,1,0,0,0,1,0,0,0,0,-0.46081582458455084,-0.7664398480313551,4,1.0,1,0,1,1,3,2,0
1,0,0,0,0,0,1,0,0,0,1,0,0,0,-0.6050401565721168,-0.7662193073099679,2,0.0,0,1,0,1,8,2,1
1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.35620192018390945,1.1442941889491376,4,0.0,0,1,0,0,1,5,1
1,0,0,0,0,0,1,1,1,1,1,1,1,1,-0.6050401565721168,-0.7662193073099679,2,0.0,0,1,0,1,8,2,1
1,0,0,0,0,0,1,1,1,1,1,1,1,1,0.35620192018390945,1.1442941889491376,4,0.0,0,1,0,0,1,5,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.5908688066195216,-0.7658910606548786,2,1.0,0,1,0,0,1,2,3
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.057614463098931236,0.029532646289312854,4,0.0,1,1,1,1,5,3,3
0,0,0,0,0,0,0,1,0,1,0,0,0,1,-1.5908688066195216,-0.7658910606548786,2,1.0,0,1,0,0,1,2,3
0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.057614463098931236,0.029532646289312854,4,0.0,1,1,1,1,5,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06994999471591117,-0.7656076914721657,1,0.0,0,0,0,0,0,2,3
0,0,0,0,0,1,0,0,0,1,0,0,1,0,0.2709515681186171,-0.7646703934062664,0,1.0,0,0,0,0,4,2,1
0,0,0,0,0,0,0,0,0,1,1,0,1,0,1.7815472515431583,-1.3459234156129192,2,1.0,0,1,0,0,0,1,1
0,0,0,0,0,0,0,0,0,1,1,0,1,0,0.5438540826586514,-0.7640921151193715,1,1.0,0,0,0,0,3,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.7815472515431583,-1.3459234156129192,2,1.0,0,1,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5438540826586514,-0.7640921151193715,1,1.0,0,0,0,0,3,2,1
0,0,0,1,1,1,1,1,1,1,0,0,0,0,-0.6700129224177164,-0.7633458668644435,2,0.0,0,1,0,0,4,2,3
0,0,0,0,0,1,0,1,0,0,0,0,0,0,-1.1897105592399297,-0.7633317625159821,4,1.0,0,0,0,0,0,2,3
0,0,0,0,0,1,1,0,1,0,0,0,0,0,-0.3254629365681009,-0.7631458415589988,2,0.0,1,1,1,1,2,2,3
0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.18333549766102733,-0.7631445593455021,4,1.0,0,1,0,0,3,2,3
0,0,0,0,1,0,0,0,0,0,0,1,0,1,-0.9191737630921931,-0.7630548044007516,3,1.0,0,0,0,1,4,2,3
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.444009930927853,-0.7630265957038299,0,1.0,1,1,1,1,8,2,1
1,0,0,0,0,1,0,1,0,0,0,1,0,1,0.07366755218952187,-0.7628932455001998,4,0.0,0,0,0,0,6,2,3
1,0,0,0,0,1,0,1,1,1,1,1,1,1,-0.7327044598136004,-0.7628368281063564,4,0.0,0,0,0,0,2,2,3
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.257471493190737,-0.7627560486560806,0,0.0,0,0,0,0,3,2,3
0,0,1,0,0,0,0,1,1,1,1,1,1,1,0.9312404693973684,-0.7620149292551371,4,1.0,0,0,0,1,0,2,3
0,0,1,0,0,0,0,1,1,1,1,1,1,1,1.3874016693978772,-0.09329443117526319,4,1.0,1,0,0,1,3,3,3
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.9312404693973684,-0.7620149292551371,4,1.0,0,0,0,1,0,2,3
0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.3874016693978772,-0.09329443117526319,4,1.0,1,0,0,1,3,3,3
1,0,0,0,0,0,0,1,1,1,1,1,1,1,0.4664612952534897,-0.7616751426785809,4,1.0,0,0,0,0,4,2,1
0,0,0,1,1,1,1,1,1,1,0,1,0,1,-0.293103288559174,-0.7615469213289364,0,1.0,0,1,0,1,3,2,1
0,0,0,1,1,1,1,1,1,1,0,1,0,1,0.0805112375386679,-0.3729362192545797,3,1.0,0,0,0,0,0,3,1
0,0,0,1,1,1,1,1,1,1,0,0,0,0,-0.293103288559174,-0.7615469213289364,0,1.0,0,1,0,1,3,2,1
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0.0805112375386679,-0.3729362192545797,3,1.0,0,0,0,0,0,3,1
1,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.420790552201847,-0.7606647584433849,4,1.0,0,1,1,0,0,2,3
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.6465323232970364,0.3503924694252215,4,0.0,0,0,0,0,3,4,3
1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.420790552201847,-0.7606647584433849,4,1.0,0,1,1,0,0,2,3
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6465323232970364,0.3503924694252215,4,0.0,0,0,0,0,3,4,3
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6002088743608814,-0.7606609118028959,3,1.0,0,0,0,1,0,2,3
0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.7122578937087434,-0.7606596295893991,4,0.0,0,0,0,0,1,2,3
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6252178973651693,-0.8923878331462689,3,0.0,0,0,0,0,0,2,3
0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.3443886837064806,-0.7604467821489898,3,1.0,0,0,0,0,0,2,3
0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.6252178973651693,-0.8923878331462689,3,0.0,0,0,0,0,0,2,3
0,0,0,0,0,0,0,1,1,1,1,1,1,1,-0.3443886837064806,-0.7604467821489898,3,1.0,0,0,0,0,0,2,3
0,0,0,0,0,1,0,1,1,1,1,1,1,1,-0.3169294523673135,-0.7603416406422824,4,1.0,0,0,0,0,2,2,3
1,1,1,1,1,1,1,0,1,0,0,0,0,0,1.4939434869938468,-0.7599454366718819,2,1.0,0,0,0,0,3,2,3
1,1,1,1,1,1,1,0,1,0,0,0,0,0,0.9279453616366682,-0.6033692177674801,4,0.0,1,0,1,0,2,3,3
1,1,1,1,1,1,1,0,1,0,0,0,0,0,0.4215126457998374,-0.20898599053214537,2,1.0,1,1,1,1,3,3,3
1,1,1,1,1,1,1,0,0,0,0,0,0,1,1.4939434869938468,-0.7599454366718819,2,1.0,0,0,0,0,3,2,3
1,1,1,1,1,1,1,0,0,0,0,0,0,1,0.9279453616366682,-0.6033692177674801,4,0.0,1,0,1,0,2,3,3
1,1,1,1,1,1,1,0,0,0,0,0,0,1,0.4215126457998374,-0.20898599053214537,2,1.0,1,1,1,1,3,3,3
0,0,0,1,1,1,0,1,0,0,1,1,0,0,-0.777737599209835,-0.7593466429690431,4,0.0,0,0,0,0,1,2,3
0,0,0,0,0,1,1,1,1,1,1,1,0,0,-0.9026137343461107,-0.7586016769276119,4,1.0,1,1,1,1,1,2,3
1,1,1,1,1,1,1,0,0,0,0,1,0,0,0.8899248874747436,-0.7578990239315613,4,1.0,0,0,0,0,0,2,3
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4108669130344988,-0.7574002428814456,4,1.0,0,0,0,0,2,2,3
1,0,1,0,0,0,0,0,0,0,0,0,1,0,1.0164908214626607,-0.7573617764765527,2,1.0,1,1,1,1,2,2,3
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.43393266735939917,-0.7569694191466423,3,1.0,0,0,0,0,5,2,3
0,0,0,0,0,0,0,1,1,0,0,1,1,0,0.9892850599512392,-0.755546162165592,4,1.0,0,0,0,0,3,2,3
0,0,0,0,1,1,0,0,0,0,0,0,0,0,1.4585422010519664,-0.7555371866711174,0,0.0,0,0,0,0,1,2,3
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.4364673656368609,0.8151833219636314,3,1.0,1,1,1,1,4,5,3
0,0,0,0,1,1,0,0,0,1,1,1,1,0,1.4585422010519664,-0.7555371866711174,0,0.0,0,0,0,0,1,2,3
0,0,0,0,1,1,0,0,0,1,1,1,1,0,0.4364673656368609,0.8151833219636314,3,1.0,1,1,1,1,4,5,3
0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.7370979368278672,-0.7553461368601472,4,0.0,0,1,0,0,0,2,1
0,0,0,0,0,0,0,1,0,1,0,0,0,1,1.048850469471587,-0.7548832577879322,0,1.0,0,0,0,0,2,2,3
1,0,0,1,0,0,0,0,1,0,1,1,0,0,-0.7076954368093122,-0.753827996080362,3,1.0,1,1,1,1,0,2,3
0,0,0,0,0,0,0,0,1,0,0,1,0,0,-1.541611170094184,-0.7538126095184039,2,0.0,0,0,0,0,4,2,3
0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.11447619445665363,-0.7532984419063312,4,1.0,1,0,0,0,5,2,3
0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.827755645218411,-0.7525880956293027,0,0.0,1,0,0,0,0,2,1
0,0,0,0,0,1,0,1,0,0,0,1,0,0,-0.19112392786263493,-0.7521252165570878,3,0.0,0,0,1,0,5,2,3
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.20842901060789767,-0.7516661841253616,4,1.0,0,0,0,0,0,2,3
0,0,0,0,1,0,0,0,1,1,1,0,0,0,2.077853480178421,-0.7516482331364113,4,0.0,1,1,0,0,3,2,3
0,0,0,0,0,0,1,1,0,1,0,1,0,0,-1.659474639996149,-0.7515956623830581,3,1.0,1,1,1,1,1,2,1
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.6874869850481432,-0.7510186663096587,4,1.0,0,0,0,1,0,2,3
0,0,1,1,1,1,1,1,1,1,0,0,0,0,-0.7529820460332932,-0.7501595832670431,3,1.0,0,1,1,0,4,2,3
0,0,1,1,1,1,1,1,1,1,0,0,0,0,-0.868817757313289,0.6309318069520465,4,0.0,1,0,0,1,7,4,3
0,0,1,1,1,1,1,0,0,0,0,1,0,0,-0.7529820460332932,-0.7501595832670431,3,1.0,0,1,1,0,4,2,3
0,0,1,1,1,1,1,0,0,0,0,1,0,0,-0.868817757313289,0.6309318069520465,4,0.0,1,0,0,1,7,4,3
0,0,1,0,1,0,1,0,0,0,0,0,1,0,1.732458594902985,-0.7496492622954606,0,1.0,0,0,0,0,1,2,3
0,0,0,1,0,0,0,1,1,0,0,0,0,1,-0.656916981317498,-0.7495941271151129,0,1.0,0,1,0,0,8,2,3
0,0,0,1,1,1,1,1,1,1,0,0,0,1,-0.11829359735690495,-0.7495082188108513,0,0.0,0,0,0,0,2,7,3
0,0,0,0,0,0,0,0,0,1,0,1,1,1,2.4072797663058485,-0.7492620338195346,3,1.0,1,0,0,1,6,2,3
0,1,0,0,0,0,0,0,0,1,0,0,1,1,0.06006467143381109,-0.7487555594884411,0,0.0,0,0,0,0,0,2,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.766669416731586,-0.7487273507915194,3,0.0,1,0,0,0,2,2,3
1,1,1,0,0,1,0,0,0,0,0,1,0,0,0.9066538961059903,-0.7486042582958605,3,1.0,1,1,1,1,5,2,0
0,0,0,1,1,1,1,1,1,1,0,0,1,1,-1.6087806744469169,-0.7468386503112618,4,1.0,0,0,1,0,4,2,3
0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.548692969787018,-0.7466937601861636,0,1.0,0,0,0,0,0,2,3
0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.45414111912056854,-0.7465911831064485,4,0.0,1,1,1,1,5,2,1
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.9885246504680006,-0.7459859783361286,2,0.0,0,1,0,1,2,2,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0304316619886995,-0.7459616162796959,2,0.0,0,0,0,0,5,2,3
0,0,0,0,0,0,0,0,0,0,1,0,1,0,-0.8034225417547796,-0.7458115973006121,0,0.0,0,0,0,0,5,2,3
0,0,0,0,0,0,1,1,0,0,1,0,0,0,0.571735763710729,-0.7449102012126134,0,0.0,1,1,1,1,5,2,3
0,0,0,0,0,0,1,1,0,0,1,0,0,0,1.0896591117387193,1.130052643644167,3,0.0,1,0,0,0,0,5,3
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.571735763710729,-0.7449102012126134,0,0.0,1,1,1,1,5,2,3
0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0896591117387193,1.130052643644167,3,0.0,1,0,0,0,0,5,3
0,0,0,0,0,1,0,0,0,0,1,0,0,1,0.6380603686376416,-0.7443383339932008,4,1.0,0,0,0,0,3,2,3
0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.22084903216745946,-0.7441690818116712,3,1.0,0,0,0,0,4,2,3
1,1,1,1,1,1,1,0,0,0,1,1,0,0,-1.618412527901271,-0.7440062406976226,3,1.0,0,0,0,1,2,2,3
0,0,0,0,0,1,0,1,0,0,0,0,0,0,2.030116662619561,-0.7431292066660579,4,0.0,0,0,0,0,5,2,3
1,0,0,1,1,1,1,1,1,1,0,1,1,0,0.4527739245551971,-0.7430035497434067,0,1.0,0,0,0,0,4,2,1
0,0,0,0,1,1,0,0,0,0,1,0,1,0,1.0578908933278668,-0.7427778801680326,4,1.0,0,0,0,1,5,2,3
0,0,0,0,0,0,0,1,0,0,1,1,0,0,-0.2427472827802702,-0.7425740082220988,4,0.0,0,1,0,0,1,2,1
1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.29422461821393,-0.7425111797607733,2,0.0,0,0,0,0,0,2,3
0,0,0,0,0,0,0,0,1,1,0,0,0,0,-0.2260182741490235,-0.7419867544407283,0,1.0,0,0,0,0,7,2,1
0,0,0,0,1,0,0,0,1,0,1,1,1,0,1.4145229409667164,-0.7418072445512273,4,1.0,0,0,0,0,7,2,3
0,0,0,0,1,0,0,0,1,0,1,1,1,0,0.6926408715456485,-0.24551112419176466,0,1.0,0,0,0,0,1,3,3
0,0,0,0,1,0,0,0,0,1,1,0,0,0,1.4145229409667164,-0.7418072445512273,4,1.0,0,0,0,0,7,2,3
0,0,0,0,1,0,0,0,0,1,1,0,0,0,0.6926408715456485,-0.24551112419176466,0,1.0,0,0,0,0,1,3,3
0,0,0,0,0,1,0,0,0,1,1,0,0,1,-0.08796170796994747,-0.7416405567966897,2,1.0,1,0,1,0,1,2,3
0,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.725945264407036,-0.7415777283353642,0,1.0,1,1,1,1,2,2,3
0,0,0,1,0,0,0,0,1,0,0,1,0,0,1.3331591262601985,-0.7414725868286556,4,0.0,1,1,1,1,0,2,3
1,0,0,0,0,0,0,1,1,1,1,1,1,1,0.33364310551450144,-1.2563159254141367,4,0.0,0,0,0,0,6,1,1
1,0,0,0,0,0,0,1,1,1,1,1,1,1,-0.28854083165974354,-0.7412212729833533,3,0.0,1,1,1,1,4,2,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.33364310551450144,-1.2563159254141367,4,0.0,0,0,0,0,6,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.28854083165974354,-0.7412212729833533,3,0.0,1,1,1,1,4,2,1
0,0,0,1,1,1,1,1,1,1,0,1,0,0,-0.38409895672004646,-0.7409045662497319,2,1.0,0,0,0,0,3,2,3
0,0,0,0,0,0,0,0,1,0,0,1,1,0,0.48268336422924407,-0.7407404429221879,4,1.0,0,0,0,0,3,2,3
0,0,0,0,0,1,1,1,1,1,1,1,0,0,-0.9477313636849274,-0.7403314168168226,4,0.0,0,0,0,0,4,2,2
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3839146213508234,-0.7403134658278723,3,0.0,0,0,0,0,3,2,3
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6330984224264893,-0.14022857399899133,2,1.0,0,0,0,0,3,3,3
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.3839146213508234,-0.7403134658278723,3,0.0,0,0,0,0,3,2,3
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.6330984224264893,-0.14022857399899133,2,1.0,0,0,0,0,3,3,3
1,1,0,0,0,0,1,0,1,0,0,0,0,0,-1.521502563759655,-0.7398185314182467,4,0.0,0,1,0,0,5,2,3
0,0,1,0,0,1,0,0,0,0,1,0,0,1,0.11751783238960768,-0.7396838990011197,2,1.0,0,0,0,0,2,2,1
0,0,0,0,0,1,1,1,1,1,1,1,1,1,0.48707684124351147,-0.7393543701325349,0,1.0,0,0,0,1,3,2,3
1,0,0,1,1,1,1,1,1,1,0,0,0,0,0.8376256130164523,-0.7391261361301685,4,0.0,0,0,0,0,0,2,3
0,0,0,0,1,0,0,0,0,0,0,1,0,1,-0.5309424769276557,-0.7390222768369566,4,1.0,0,0,0,0,6,2,3
0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.6560720818916776,-0.739009454701992,4,0.0,0,0,0,0,1,2,1
0,0,0,0,0,1,1,1,1,1,1,1,0,0,0.5049042191283247,-0.7389838104320637,4,1.0,0,0,0,0,4,2,3
1,1,1,0,0,0,0,0,1,1,1,0,0,1,-0.5239298116933451,-0.7379529107809251,4,1.0,1,1,1,1,2,2,0
1,1,1,0,0,0,0,0,0,0,0,0,0,0,-1.1769525779100396,-0.7376503083957651,4,0.0,1,1,1,1,2,2,0
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.32257492303625235,-0.7374874672817165,0,1.0,0,0,0,0,3,2,3
0,0,0,0,0,0,0,0,0,1,0,1,0,0,2.0737134729919005,-0.7370784411763526,4,1.0,0,0,0,0,2,2,3
1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.4613074087559844,-0.736957913107687,4,0.0,0,0,0,1,2,2,3
0,0,0,1,1,1,1,1,1,1,1,0,1,0,2.005107639615273,-0.7359218846025627,2,0.0,0,0,0,0,5,2,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.762022469889573,-0.7356667241167703,2,1.0,0,0,0,1,2,2,3
